date,sku,qty,price,customer_id,warehouse
2025-02-01,A-600,20,100.0,CUST-015,WH-01
2025-02-01,A-600,21,100.0,CUST-019,WH-01
2025-03-01,A-600,20,100.0,CUST-003,WH-01
2025-03-01,A-600,25,100.0,CUST-013,WH-01
2025-03-01,A-600,19,100.0,CUST-014,WH-01
2025-03-01,A-600,13,100.0,CUST-018,WH-01
2025-04-01,A-600,21,100.0,CUST-008,WH-01
2025-04-01,A-600,12,100.0,CUST-012,WH-01
2025-04-01,A-600,24,100.0,CUST-013,WH-01
2025-04-01,A-600,21,100.0,CUST-016,WH-01
2025-05-01,A-600,19,100.0,CUST-004,WH-01
2025-05-01,A-600,18,100.0,CUST-008,WH-01
2025-05-01,A-600,24,100.0,CUST-011,WH-01
2025-05-01,A-600,16,100.0,CUST-017,WH-01
2025-06-01,A-600,20,100.0,CUST-004,WH-01
2025-06-01,A-600,25,100.0,CUST-014,WH-01
2025-06-01,A-600,13,100.0,CUST-017,WH-01
2025-06-01,A-600,19,100.0,CUST-019,WH-01
2025-07-01,A-600,19,100.0,CUST-001,WH-01
2025-07-01,A-600,30,100.0,CUST-004,WH-01
2025-07-01,A-600,17,100.0,CUST-015,WH-01
2025-07-01,A-600,14,100.0,CUST-019,WH-01
2025-08-01,A-600,14,100.0,CUST-001,WH-01
2025-08-01,A-600,22,100.0,CUST-006,WH-01
2025-08-01,A-600,25,100.0,CUST-014,WH-01
2025-08-01,A-600,13,100.0,CUST-015,WH-01
2025-09-01,A-600,18,100.0,CUST-010,WH-01
2025-09-01,A-600,20,100.0,CUST-011,WH-01
2025-09-01,A-600,18,100.0,CUST-012,WH-01
2025-09-01,A-600,24,100.0,CUST-016,WH-01
2025-10-01,A-600,13,100.0,CUST-002,WH-01
2025-10-01,A-600,23,100.0,CUST-009,WH-01
2025-10-01,A-600,18,100.0,CUST-011,WH-01
2025-10-01,A-600,14,100.0,CUST-014,WH-01
2025-11-01,A-600,24,100.0,CUST-001,WH-01
2025-11-01,A-600,15,100.0,CUST-003,WH-01
2025-11-01,A-600,18,100.0,CUST-004,WH-01
2025-11-01,A-600,18,100.0,CUST-008,WH-01
2025-12-01,A-600,19,100.0,CUST-001,WH-01
2025-12-01,A-600,12,100.0,CUST-003,WH-01
2025-12-01,A-600,16,100.0,CUST-008,WH-01
2025-12-01,A-600,18,100.0,CUST-009,WH-01
2026-01-01,A-600,15,100.0,CUST-008,WH-01
2026-01-01,A-600,18,100.0,CUST-010,WH-01
2026-01-01,A-600,22,100.0,CUST-013,WH-01
2026-01-01,A-600,16,100.0,CUST-020,WH-01
2026-02-01,A-600,21,100.0,CUST-003,WH-01
2026-02-01,A-600,16,100.0,CUST-006,WH-01
2026-02-01,A-600,25,100.0,CUST-010,WH-01
2026-02-01,A-600,14,100.0,CUST-014,WH-01
2026-03-01,A-600,22,100.0,CUST-003,WH-01
2026-03-01,A-600,15,100.0,CUST-009,WH-01
2026-03-01,A-600,20,100.0,CUST-014,WH-01
2026-03-01,A-600,18,100.0,CUST-018,WH-01
2026-04-01,A-600,17,100.0,CUST-007,WH-01
2026-04-01,A-600,15,100.0,CUST-011,WH-01
2026-04-01,A-600,18,100.0,CUST-015,WH-01
2026-04-01,A-600,27,100.0,CUST-019,WH-01
2026-05-01,A-600,23,100.0,CUST-004,WH-01
2026-05-01,A-600,17,100.0,CUST-009,WH-01
2026-05-01,A-600,18,100.0,CUST-013,WH-01
2026-05-01,A-600,18,100.0,CUST-015,WH-01
2026-06-01,A-600,20,100.0,CUST-008,WH-01
2026-06-01,A-600,19,100.0,CUST-010,WH-01
2026-06-01,A-600,16,100.0,CUST-011,WH-01
2026-06-01,A-600,13,100.0,CUST-020,WH-01
2026-07-01,A-600,21,100.0,CUST-003,WH-01
2026-07-01,A-600,14,100.0,CUST-010,WH-01
2026-07-01,A-600,13,100.0,CUST-011,WH-01
2026-07-01,A-600,21,100.0,CUST-013,WH-01
2026-08-01,A-600,23,100.0,CUST-003,WH-01
2026-08-01,A-600,19,100.0,CUST-013,WH-01
2026-08-01,A-600,19,100.0,CUST-016,WH-01
2026-08-01,A-600,19,100.0,CUST-019,WH-01
2026-09-01,A-600,15,100.0,CUST-004,WH-01
2026-09-01,A-600,17,100.0,CUST-006,WH-01
2026-09-01,A-600,15,100.0,CUST-008,WH-01
2026-09-01,A-600,19,100.0,CUST-013,WH-01
2024-10-01,A-700,13,100.0,CUST-002,WH-01
2024-10-01,A-700,14,100.0,CUST-013,WH-01
2024-10-01,A-700,15,100.0,CUST-016,WH-01
2024-10-01,A-700,13,100.0,CUST-020,WH-01
2024-11-01,A-700,13,100.0,CUST-002,WH-01
2024-11-01,A-700,7,100.0,CUST-006,WH-01
2024-11-01,A-700,21,100.0,CUST-009,WH-01
2024-11-01,A-700,17,100.0,CUST-014,WH-01
2024-12-01,A-700,13,100.0,CUST-001,WH-01
2024-12-01,A-700,15,100.0,CUST-009,WH-01
2024-12-01,A-700,7,100.0,CUST-015,WH-01
2024-12-01,A-700,12,100.0,CUST-016,WH-01
2025-01-01,A-700,15,100.0,CUST-001,WH-01
2025-01-01,A-700,15,100.0,CUST-004,WH-01
2025-01-01,A-700,9,100.0,CUST-012,WH-01
2025-01-01,A-700,9,100.0,CUST-015,WH-01
2025-02-01,A-700,9,100.0,CUST-004,WH-01
2025-02-01,A-700,12,100.0,CUST-009,WH-01
2025-02-01,A-700,14,100.0,CUST-019,WH-01
2025-02-01,A-700,13,100.0,CUST-020,WH-01
2025-03-01,A-700,10,100.0,CUST-006,WH-01
2025-03-01,A-700,13,100.0,CUST-010,WH-01
2025-03-01,A-700,17,100.0,CUST-011,WH-01
2025-03-01,A-700,18,100.0,CUST-016,WH-01
2025-04-01,A-700,13,100.0,CUST-004,WH-01
2025-04-01,A-700,11,100.0,CUST-005,WH-01
2025-04-01,A-700,7,100.0,CUST-007,WH-01
2025-04-01,A-700,16,100.0,CUST-008,WH-01
2025-05-01,A-700,9,100.0,CUST-003,WH-01
2025-05-01,A-700,16,100.0,CUST-004,WH-01
2025-05-01,A-700,23,100.0,CUST-010,WH-01
2025-05-01,A-700,11,100.0,CUST-020,WH-01
2025-06-01,A-700,13,100.0,CUST-009,WH-01
2025-06-01,A-700,16,100.0,CUST-010,WH-01
2025-06-01,A-700,12,100.0,CUST-012,WH-01
2025-06-01,A-700,14,100.0,CUST-016,WH-01
2025-07-01,A-700,13,100.0,CUST-004,WH-01
2025-07-01,A-700,13,100.0,CUST-005,WH-01
2025-07-01,A-700,7,100.0,CUST-013,WH-01
2025-07-01,A-700,15,100.0,CUST-015,WH-01
2025-08-01,A-700,14,100.0,CUST-004,WH-01
2025-08-01,A-700,12,100.0,CUST-005,WH-01
2025-08-01,A-700,16,100.0,CUST-016,WH-01
2025-08-01,A-700,10,100.0,CUST-020,WH-01
2025-09-01,A-700,12,100.0,CUST-001,WH-01
2025-09-01,A-700,13,100.0,CUST-007,WH-01
2025-09-01,A-700,12,100.0,CUST-008,WH-01
2025-09-01,A-700,18,100.0,CUST-011,WH-01
2025-10-01,A-700,15,100.0,CUST-004,WH-01
2025-10-01,A-700,15,100.0,CUST-009,WH-01
2025-10-01,A-700,16,100.0,CUST-016,WH-01
2025-10-01,A-700,14,100.0,CUST-020,WH-01
2025-11-01,A-700,15,100.0,CUST-011,WH-01
2025-11-01,A-700,12,100.0,CUST-015,WH-01
2025-11-01,A-700,8,100.0,CUST-016,WH-01
2025-11-01,A-700,14,100.0,CUST-019,WH-01
2025-12-01,A-700,12,100.0,CUST-005,WH-01
2025-12-01,A-700,15,100.0,CUST-018,WH-01
2025-12-01,A-700,17,100.0,CUST-019,WH-01
2025-12-01,A-700,12,100.0,CUST-020,WH-01
2026-01-01,A-700,12,100.0,CUST-002,WH-01
2026-01-01,A-700,11,100.0,CUST-012,WH-01
2026-01-01,A-700,14,100.0,CUST-014,WH-01
2026-01-01,A-700,16,100.0,CUST-020,WH-01
2026-02-01,A-700,19,100.0,CUST-001,WH-01
2026-02-01,A-700,10,100.0,CUST-007,WH-01
2026-02-01,A-700,12,100.0,CUST-013,WH-01
2026-02-01,A-700,12,100.0,CUST-019,WH-01
2026-03-01,A-700,16,100.0,CUST-002,WH-01
2026-03-01,A-700,15,100.0,CUST-012,WH-01
2026-03-01,A-700,10,100.0,CUST-013,WH-01
2026-03-01,A-700,11,100.0,CUST-017,WH-01
2026-04-01,A-700,12,100.0,CUST-001,WH-01
2026-04-01,A-700,10,100.0,CUST-014,WH-01
2026-04-01,A-700,16,100.0,CUST-017,WH-01
2026-04-01,A-700,11,100.0,CUST-020,WH-01
2026-05-01,A-700,8,100.0,CUST-007,WH-01
2026-05-01,A-700,13,100.0,CUST-011,WH-01
2026-05-01,A-700,15,100.0,CUST-014,WH-01
2026-05-01,A-700,16,100.0,CUST-016,WH-01
2026-06-01,A-700,13,100.0,CUST-007,WH-01
2026-06-01,A-700,11,100.0,CUST-008,WH-01
2026-06-01,A-700,14,100.0,CUST-013,WH-01
2026-06-01,A-700,11,100.0,CUST-019,WH-01
2026-07-01,A-700,16,100.0,CUST-001,WH-01
2026-07-01,A-700,18,100.0,CUST-004,WH-01
2026-07-01,A-700,8,100.0,CUST-013,WH-01
2026-07-01,A-700,10,100.0,CUST-018,WH-01
2026-08-01,A-700,16,100.0,CUST-003,WH-01
2026-08-01,A-700,18,100.0,CUST-005,WH-01
2026-08-01,A-700,12,100.0,CUST-014,WH-01
2026-08-01,A-700,12,100.0,CUST-017,WH-01
2026-09-01,A-700,13,100.0,CUST-003,WH-01
2026-09-01,A-700,12,100.0,CUST-010,WH-01
2026-09-01,A-700,9,100.0,CUST-011,WH-01
2026-09-01,A-700,12,100.0,CUST-020,WH-01
2024-10-01,A-800,10,100.0,CUST-010,WH-01
2024-10-01,A-800,9,100.0,CUST-011,WH-01
2024-10-01,A-800,7,100.0,CUST-016,WH-01
2024-10-01,A-800,15,100.0,CUST-017,WH-01
2024-11-01,A-800,3,100.0,CUST-003,WH-01
2024-11-01,A-800,9,100.0,CUST-006,WH-01
2024-11-01,A-800,14,100.0,CUST-015,WH-01
2024-11-01,A-800,8,100.0,CUST-020,WH-01
2024-12-01,A-800,9,100.0,CUST-005,WH-01
2024-12-01,A-800,9,100.0,CUST-008,WH-01
2024-12-01,A-800,11,100.0,CUST-014,WH-01
2024-12-01,A-800,10,100.0,CUST-017,WH-01
2025-01-01,A-800,9,100.0,CUST-006,WH-01
2025-01-01,A-800,7,100.0,CUST-007,WH-01
2025-01-01,A-800,8,100.0,CUST-008,WH-01
2025-01-01,A-800,7,100.0,CUST-012,WH-01
2025-02-01,A-800,4,100.0,CUST-001,WH-01
2025-02-01,A-800,12,100.0,CUST-007,WH-01
2025-02-01,A-800,6,100.0,CUST-009,WH-01
2025-02-01,A-800,11,100.0,CUST-018,WH-01
2025-03-01,A-800,9,100.0,CUST-001,WH-01
2025-03-01,A-800,10,100.0,CUST-010,WH-01
2025-03-01,A-800,10,100.0,CUST-017,WH-01
2025-03-01,A-800,15,100.0,CUST-020,WH-01
2025-04-01,A-800,12,100.0,CUST-010,WH-01
2025-04-01,A-800,10,100.0,CUST-013,WH-01
2025-04-01,A-800,13,100.0,CUST-018,WH-01
2025-04-01,A-800,9,100.0,CUST-019,WH-01
2025-05-01,A-800,9,100.0,CUST-005,WH-01
2025-05-01,A-800,6,100.0,CUST-014,WH-01
2025-05-01,A-800,9,100.0,CUST-018,WH-01
2025-05-01,A-800,11,100.0,CUST-019,WH-01
2025-06-01,A-800,9,100.0,CUST-007,WH-01
2025-06-01,A-800,14,100.0,CUST-008,WH-01
2025-06-01,A-800,12,100.0,CUST-012,WH-01
2025-06-01,A-800,9,100.0,CUST-019,WH-01
2025-07-01,A-800,11,100.0,CUST-006,WH-01
2025-07-01,A-800,8,100.0,CUST-007,WH-01
2025-07-01,A-800,11,100.0,CUST-012,WH-01
2025-07-01,A-800,14,100.0,CUST-013,WH-01
2025-08-01,A-800,7,100.0,CUST-004,WH-01
2025-08-01,A-800,13,100.0,CUST-009,WH-01
2025-08-01,A-800,7,100.0,CUST-010,WH-01
2025-08-01,A-800,6,100.0,CUST-011,WH-01
2025-09-01,A-800,7,100.0,CUST-003,WH-01
2025-09-01,A-800,10,100.0,CUST-005,WH-01
2025-09-01,A-800,7,100.0,CUST-012,WH-01
2025-09-01,A-800,13,100.0,CUST-014,WH-01
2025-10-01,A-800,9,100.0,CUST-004,WH-01
2025-10-01,A-800,6,100.0,CUST-006,WH-01
2025-10-01,A-800,14,100.0,CUST-014,WH-01
2025-10-01,A-800,3,100.0,CUST-019,WH-01
2025-11-01,A-800,9,100.0,CUST-002,WH-01
2025-11-01,A-800,9,100.0,CUST-006,WH-01
2025-11-01,A-800,13,100.0,CUST-008,WH-01
2025-11-01,A-800,11,100.0,CUST-020,WH-01
2025-12-01,A-800,13,100.0,CUST-004,WH-01
2025-12-01,A-800,7,100.0,CUST-006,WH-01
2025-12-01,A-800,11,100.0,CUST-015,WH-01
2025-12-01,A-800,9,100.0,CUST-019,WH-01
2026-01-01,A-800,6,100.0,CUST-003,WH-01
2026-01-01,A-800,18,100.0,CUST-015,WH-01
2026-01-01,A-800,12,100.0,CUST-018,WH-01
2026-01-01,A-800,9,100.0,CUST-019,WH-01
2026-02-01,A-800,12,100.0,CUST-008,WH-01
2026-02-01,A-800,8,100.0,CUST-010,WH-01
2026-02-01,A-800,11,100.0,CUST-013,WH-01
2026-02-01,A-800,4,100.0,CUST-015,WH-01
2026-03-01,A-800,10,100.0,CUST-004,WH-01
2026-03-01,A-800,9,100.0,CUST-008,WH-01
2026-03-01,A-800,9,100.0,CUST-012,WH-01
2026-03-01,A-800,8,100.0,CUST-019,WH-01
2026-04-01,A-800,5,100.0,CUST-005,WH-01
2026-04-01,A-800,8,100.0,CUST-009,WH-01
2026-04-01,A-800,15,100.0,CUST-013,WH-01
2026-04-01,A-800,11,100.0,CUST-018,WH-01
2026-05-01,A-800,9,100.0,CUST-003,WH-01
2026-05-01,A-800,8,100.0,CUST-006,WH-01
2026-05-01,A-800,7,100.0,CUST-012,WH-01
2026-05-01,A-800,7,100.0,CUST-015,WH-01
2026-06-01,A-800,10,100.0,CUST-001,WH-01
2026-06-01,A-800,8,100.0,CUST-014,WH-01
2026-06-01,A-800,12,100.0,CUST-015,WH-01
2026-06-01,A-800,6,100.0,CUST-017,WH-01
2026-07-01,A-800,7,100.0,CUST-004,WH-01
2026-07-01,A-800,7,100.0,CUST-012,WH-01
2026-07-01,A-800,11,100.0,CUST-013,WH-01
2026-07-01,A-800,15,100.0,CUST-016,WH-01
2026-08-01,A-800,8,100.0,CUST-005,WH-01
2026-08-01,A-800,8,100.0,CUST-008,WH-01
2026-08-01,A-800,9,100.0,CUST-010,WH-01
2026-08-01,A-800,12,100.0,CUST-019,WH-01
2026-09-01,A-800,5,100.0,CUST-001,WH-01
2026-09-01,A-800,12,100.0,CUST-004,WH-01
2026-09-01,A-800,10,100.0,CUST-010,WH-01
2026-09-01,A-800,14,100.0,CUST-011,WH-01
2024-10-01,A-900,19,100.0,CUST-006,WH-01
2024-10-01,A-900,29,100.0,CUST-008,WH-01
2024-10-01,A-900,29,100.0,CUST-012,WH-01
2024-10-01,A-900,23,100.0,CUST-016,WH-01
2024-11-01,A-900,16,100.0,CUST-007,WH-01
2024-11-01,A-900,28,100.0,CUST-009,WH-01
2024-11-01,A-900,23,100.0,CUST-013,WH-01
2024-11-01,A-900,39,100.0,CUST-018,WH-01
2024-12-01,A-900,28,100.0,CUST-002,WH-01
2024-12-01,A-900,16,100.0,CUST-007,WH-01
2024-12-01,A-900,33,100.0,CUST-008,WH-01
2024-12-01,A-900,29,100.0,CUST-009,WH-01
2025-01-01,A-900,22,100.0,CUST-003,WH-01
2025-01-01,A-900,31,100.0,CUST-004,WH-01
2025-01-01,A-900,31,100.0,CUST-014,WH-01
2025-01-01,A-900,34,100.0,CUST-020,WH-01
2025-02-01,A-900,30,100.0,CUST-008,WH-01
2025-02-01,A-900,32,100.0,CUST-009,WH-01
2025-02-01,A-900,26,100.0,CUST-011,WH-01
2025-02-01,A-900,26,100.0,CUST-015,WH-01
2025-03-01,A-900,33,100.0,CUST-001,WH-01
2025-03-01,A-900,26,100.0,CUST-006,WH-01
2025-03-01,A-900,35,100.0,CUST-014,WH-01
2025-03-01,A-900,31,100.0,CUST-020,WH-01
2025-04-01,A-900,29,100.0,CUST-002,WH-01
2025-04-01,A-900,32,100.0,CUST-004,WH-01
2025-04-01,A-900,37,100.0,CUST-005,WH-01
2025-04-01,A-900,20,100.0,CUST-011,WH-01
2025-05-01,A-900,36,100.0,CUST-010,WH-01
2025-05-01,A-900,25,100.0,CUST-015,WH-01
2025-05-01,A-900,32,100.0,CUST-019,WH-01
2025-05-01,A-900,30,100.0,CUST-020,WH-01
2025-06-01,A-900,23,100.0,CUST-003,WH-01
2025-06-01,A-900,38,100.0,CUST-011,WH-01
2025-06-01,A-900,23,100.0,CUST-014,WH-01
2025-06-01,A-900,33,100.0,CUST-020,WH-01
2025-07-01,A-900,28,100.0,CUST-002,WH-01
2025-07-01,A-900,26,100.0,CUST-005,WH-01
2025-07-01,A-900,30,100.0,CUST-012,WH-01
2025-07-01,A-900,32,100.0,CUST-016,WH-01
2025-08-01,A-900,31,100.0,CUST-002,WH-01
2025-08-01,A-900,28,100.0,CUST-004,WH-01
2025-08-01,A-900,25,100.0,CUST-008,WH-01
2025-08-01,A-900,30,100.0,CUST-016,WH-01
2025-09-01,A-900,29,100.0,CUST-001,WH-01
2025-09-01,A-900,34,100.0,CUST-004,WH-01
2025-09-01,A-900,17,100.0,CUST-005,WH-01
2025-09-01,A-900,21,100.0,CUST-020,WH-01
2025-10-01,A-900,25,100.0,CUST-006,WH-01
2025-10-01,A-900,30,100.0,CUST-007,WH-01
2025-10-01,A-900,28,100.0,CUST-009,WH-01
2025-10-01,A-900,31,100.0,CUST-010,WH-01
2025-11-01,A-900,29,100.0,CUST-008,WH-01
2025-11-01,A-900,22,100.0,CUST-010,WH-01
2025-11-01,A-900,26,100.0,CUST-016,WH-01
2025-11-01,A-900,28,100.0,CUST-018,WH-01
2025-12-01,A-900,25,100.0,CUST-010,WH-01
2025-12-01,A-900,24,100.0,CUST-011,WH-01
2025-12-01,A-900,29,100.0,CUST-012,WH-01
2025-12-01,A-900,26,100.0,CUST-019,WH-01
2026-01-01,A-900,29,100.0,CUST-003,WH-01
2026-01-01,A-900,24,100.0,CUST-004,WH-01
2026-01-01,A-900,23,100.0,CUST-009,WH-01
2026-01-01,A-900,36,100.0,CUST-012,WH-01
2026-02-01,A-900,23,100.0,CUST-006,WH-01
2026-02-01,A-900,35,100.0,CUST-007,WH-01
2026-02-01,A-900,32,100.0,CUST-011,WH-01
2026-02-01,A-900,22,100.0,CUST-013,WH-01
2026-03-01,A-900,27,100.0,CUST-005,WH-01
2026-03-01,A-900,32,100.0,CUST-009,WH-01
2026-03-01,A-900,23,100.0,CUST-012,WH-01
2026-03-01,A-900,28,100.0,CUST-020,WH-01
2026-04-01,A-900,27,100.0,CUST-004,WH-01
2026-04-01,A-900,26,100.0,CUST-008,WH-01
2026-04-01,A-900,25,100.0,CUST-009,WH-01
2026-04-01,A-900,27,100.0,CUST-020,WH-01
2026-05-01,A-900,24,100.0,CUST-002,WH-01
2026-05-01,A-900,26,100.0,CUST-005,WH-01
2026-05-01,A-900,31,100.0,CUST-015,WH-01
2026-05-01,A-900,32,100.0,CUST-018,WH-01
2026-06-01,A-900,32,100.0,CUST-001,WH-01
2026-06-01,A-900,36,100.0,CUST-010,WH-01
2026-06-01,A-900,34,100.0,CUST-012,WH-01
2026-06-01,A-900,21,100.0,CUST-018,WH-01
2026-07-01,A-900,26,100.0,CUST-001,WH-01
2026-07-01,A-900,29,100.0,CUST-003,WH-01
2026-07-01,A-900,31,100.0,CUST-018,WH-01
2026-07-01,A-900,28,100.0,CUST-019,WH-01
2026-08-01,A-900,22,100.0,CUST-001,WH-01
2026-08-01,A-900,28,100.0,CUST-010,WH-01
2026-08-01,A-900,26,100.0,CUST-012,WH-01
2026-08-01,A-900,27,100.0,CUST-019,WH-01
2026-09-01,A-900,26,100.0,CUST-002,WH-01
2026-09-01,A-900,25,100.0,CUST-004,WH-01
2026-09-01,A-900,43,100.0,CUST-005,WH-01
2026-09-01,A-900,27,100.0,CUST-019,WH-01
2024-10-01,A-1000,17,100.0,CUST-002,WH-01
2024-10-01,A-1000,18,100.0,CUST-005,WH-01
2024-10-01,A-1000,20,100.0,CUST-017,WH-01
2024-10-01,A-1000,23,100.0,CUST-020,WH-01
2024-11-01,A-1000,17,100.0,CUST-004,WH-01
2024-11-01,A-1000,16,100.0,CUST-010,WH-01
2024-11-01,A-1000,14,100.0,CUST-011,WH-01
2024-11-01,A-1000,23,100.0,CUST-012,WH-01
2024-12-01,A-1000,25,100.0,CUST-003,WH-01
2024-12-01,A-1000,15,100.0,CUST-005,WH-01
2024-12-01,A-1000,18,100.0,CUST-006,WH-01
2024-12-01,A-1000,16,100.0,CUST-017,WH-01
2025-01-01,A-1000,26,100.0,CUST-008,WH-01
2025-01-01,A-1000,26,100.0,CUST-010,WH-01
2025-01-01,A-1000,20,100.0,CUST-015,WH-01
2025-01-01,A-1000,18,100.0,CUST-019,WH-01
2025-02-01,A-1000,15,100.0,CUST-005,WH-01
2025-02-01,A-1000,21,100.0,CUST-010,WH-01
2025-02-01,A-1000,22,100.0,CUST-014,WH-01
2025-02-01,A-1000,19,100.0,CUST-017,WH-01
2025-03-01,A-1000,17,100.0,CUST-007,WH-01
2025-03-01,A-1000,30,100.0,CUST-011,WH-01
2025-03-01,A-1000,25,100.0,CUST-013,WH-01
2025-03-01,A-1000,17,100.0,CUST-020,WH-01
2025-04-01,A-1000,19,100.0,CUST-001,WH-01
2025-04-01,A-1000,17,100.0,CUST-003,WH-01
2025-04-01,A-1000,18,100.0,CUST-004,WH-01
2025-04-01,A-1000,22,100.0,CUST-019,WH-01
2025-05-01,A-1000,18,100.0,CUST-006,WH-01
2025-05-01,A-1000,14,100.0,CUST-008,WH-01
2025-05-01,A-1000,24,100.0,CUST-009,WH-01
2025-05-01,A-1000,30,100.0,CUST-012,WH-01
2025-06-01,A-1000,13,100.0,CUST-004,WH-01
2025-06-01,A-1000,18,100.0,CUST-008,WH-01
2025-06-01,A-1000,16,100.0,CUST-018,WH-01
2025-06-01,A-1000,23,100.0,CUST-019,WH-01
2025-07-01,A-1000,21,100.0,CUST-006,WH-01
2025-07-01,A-1000,18,100.0,CUST-010,WH-01
2025-07-01,A-1000,11,100.0,CUST-015,WH-01
2025-07-01,A-1000,23,100.0,CUST-018,WH-01
2025-08-01,A-1000,28,100.0,CUST-003,WH-01
2025-08-01,A-1000,16,100.0,CUST-010,WH-01
2025-08-01,A-1000,22,100.0,CUST-017,WH-01
2025-08-01,A-1000,15,100.0,CUST-020,WH-01
2025-09-01,A-1000,21,100.0,CUST-006,WH-01
2025-09-01,A-1000,21,100.0,CUST-008,WH-01
2025-09-01,A-1000,15,100.0,CUST-012,WH-01
2025-09-01,A-1000,19,100.0,CUST-016,WH-01
2025-10-01,A-1000,24,100.0,CUST-009,WH-01
2025-10-01,A-1000,16,100.0,CUST-011,WH-01
2025-10-01,A-1000,18,100.0,CUST-013,WH-01
2025-10-01,A-1000,25,100.0,CUST-017,WH-01
2025-11-01,A-1000,27,100.0,CUST-006,WH-01
2025-11-01,A-1000,18,100.0,CUST-013,WH-01
2025-11-01,A-1000,16,100.0,CUST-017,WH-01
2025-11-01,A-1000,23,100.0,CUST-020,WH-01
2025-12-01,A-1000,24,100.0,CUST-005,WH-01
2025-12-01,A-1000,15,100.0,CUST-011,WH-01
2025-12-01,A-1000,22,100.0,CUST-013,WH-01
2025-12-01,A-1000,29,100.0,CUST-020,WH-01
2026-01-01,A-1000,19,100.0,CUST-002,WH-01
2026-01-01,A-1000,22,100.0,CUST-004,WH-01
2026-01-01,A-1000,27,100.0,CUST-017,WH-01
2026-01-01,A-1000,25,100.0,CUST-018,WH-01
2026-02-01,A-1000,16,100.0,CUST-002,WH-01
2026-02-01,A-1000,26,100.0,CUST-005,WH-01
2026-02-01,A-1000,22,100.0,CUST-015,WH-01
2026-02-01,A-1000,23,100.0,CUST-017,WH-01
2026-03-01,A-1000,16,100.0,CUST-002,WH-01
2026-03-01,A-1000,19,100.0,CUST-004,WH-01
2026-03-01,A-1000,22,100.0,CUST-012,WH-01
2026-03-01,A-1000,22,100.0,CUST-018,WH-01
2026-04-01,A-1000,18,100.0,CUST-003,WH-01
2026-04-01,A-1000,22,100.0,CUST-005,WH-01
2026-04-01,A-1000,20,100.0,CUST-013,WH-01
2026-04-01,A-1000,18,100.0,CUST-016,WH-01
2026-05-01,A-1000,17,100.0,CUST-007,WH-01
2026-05-01,A-1000,20,100.0,CUST-012,WH-01
2026-05-01,A-1000,35,100.0,CUST-015,WH-01
2026-05-01,A-1000,19,100.0,CUST-018,WH-01
2026-06-01,A-1000,14,100.0,CUST-001,WH-01
2026-06-01,A-1000,26,100.0,CUST-013,WH-01
2026-06-01,A-1000,24,100.0,CUST-014,WH-01
2026-06-01,A-1000,16,100.0,CUST-019,WH-01
2026-07-01,A-1000,19,100.0,CUST-003,WH-01
2026-07-01,A-1000,18,100.0,CUST-011,WH-01
2026-07-01,A-1000,18,100.0,CUST-016,WH-01
2026-07-01,A-1000,18,100.0,CUST-019,WH-01
2026-08-01,A-1000,23,100.0,CUST-004,WH-01
2026-08-01,A-1000,19,100.0,CUST-011,WH-01
2026-08-01,A-1000,24,100.0,CUST-012,WH-01
2026-08-01,A-1000,23,100.0,CUST-020,WH-01
2026-09-01,A-1000,16,100.0,CUST-011,WH-01
2026-09-01,A-1000,17,100.0,CUST-013,WH-01
2026-09-01,A-1000,16,100.0,CUST-015,WH-01
2026-09-01,A-1000,22,100.0,CUST-018,WH-01
2024-10-01,A-1100,8,100.0,CUST-011,WH-01
2024-10-01,A-1100,10,100.0,CUST-013,WH-01
2024-10-01,A-1100,12,100.0,CUST-014,WH-01
2024-10-01,A-1100,14,100.0,CUST-018,WH-01
2024-11-01,A-1100,5,100.0,CUST-003,WH-01
2024-11-01,A-1100,8,100.0,CUST-009,WH-01
2024-11-01,A-1100,7,100.0,CUST-017,WH-01
2024-11-01,A-1100,9,100.0,CUST-018,WH-01
2024-12-01,A-1100,12,100.0,CUST-001,WH-01
2024-12-01,A-1100,9,100.0,CUST-002,WH-01
2024-12-01,A-1100,12,100.0,CUST-004,WH-01
2024-12-01,A-1100,11,100.0,CUST-019,WH-01
2025-01-01,A-1100,13,100.0,CUST-001,WH-01
2025-01-01,A-1100,9,100.0,CUST-002,WH-01
2025-01-01,A-1100,5,100.0,CUST-006,WH-01
2025-01-01,A-1100,6,100.0,CUST-014,WH-01
2025-02-01,A-1100,12,100.0,CUST-007,WH-01
2025-02-01,A-1100,15,100.0,CUST-009,WH-01
2025-02-01,A-1100,12,100.0,CUST-012,WH-01
2025-02-01,A-1100,6,100.0,CUST-020,WH-01
2025-03-01,A-1100,5,100.0,CUST-007,WH-01
2025-03-01,A-1100,8,100.0,CUST-009,WH-01
2025-03-01,A-1100,7,100.0,CUST-012,WH-01
2025-03-01,A-1100,8,100.0,CUST-014,WH-01
2025-04-01,A-1100,9,100.0,CUST-014,WH-01
2025-04-01,A-1100,8,100.0,CUST-015,WH-01
2025-04-01,A-1100,12,100.0,CUST-016,WH-01
2025-04-01,A-1100,11,100.0,CUST-018,WH-01
2025-05-01,A-1100,5,100.0,CUST-003,WH-01
2025-05-01,A-1100,6,100.0,CUST-012,WH-01
2025-05-01,A-1100,6,100.0,CUST-016,WH-01
2025-05-01,A-1100,13,100.0,CUST-017,WH-01
